Date,Open,High,Low,Close,Volume,Adj. Close*
21-May-93,3523.28,3532.96,3468.47,3492.83,279120000,3492.83
20-May-93,3500.03,3539.88,3475.39,3523.28,289160000,3523.28
19-May-93,3444.39,3511.10,3405.09,3500.03,342420000,3500.03
18-May-93,3449.93,3468.47,3409.79,3444.39,264300000,3444.39
17-May-93,3443.01,3465.98,3421.42,3449.93,227580000,3449.93
14-May-93,3447.99,3472.62,3421.14,3443.01,252910000,3443.01
13-May-93,3482.31,3486.74,3428.89,3447.99,289860000,3447.99
12-May-93,3468.75,3501.69,3441.07,3482.31,255680000,3482.31
11-May-93,3443.28,3481.76,3421.42,3468.75,218480000,3468.75
10-May-93,3437.19,3485.36,3420.31,3443.28,235580000,3443.28
7-May-93,3441.90,3468.47,3413.67,3437.19,223570000,3437.19
6-May-93,3449.10,3475.67,3418.93,3441.90,255460000,3441.90
5-May-93,3446.19,3478.44,3420.86,3449.10,270960000,3449.10
4-May-93,3446.46,3477.26,3424.04,3446.19,268310000,3446.19
3-May-93,3427.55,3462.94,3402.42,3446.46,220860000,3446.46
30-Apr-93,3425.12,3466.18,3405.39,3427.55,247460000,3427.55
29-Apr-93,3413.50,3444.57,3377.57,3425.12,249760000,3425.12
28-Apr-93,3415.93,3445.65,3372.16,3413.50,267980000,3413.50
27-Apr-93,3398.37,3433.76,3364.06,3415.93,284140000,3415.93
26-Apr-93,3413.77,3442.14,3369.46,3398.37,281180000,3398.37
23-Apr-93,3429.17,3448.08,3385.67,3413.77,259810000,3413.77
22-Apr-93,3439.44,3488.33,3399.99,3429.17,310390016,3429.17
21-Apr-93,3443.49,3480.77,3401.34,3439.44,287300000,3439.44
20-Apr-93,3466.99,3486.71,3400.26,3443.49,317990016,3443.49
19-Apr-93,3478.61,3499.41,3436.73,3466.99,244710000,3466.99
16-Apr-93,3455.92,3498.60,3437.54,3478.61,305160000,3478.61
15-Apr-93,3455.64,3484.28,3419.17,3455.92,259500000,3455.92
14-Apr-93,3444.03,3482.93,3424.85,3455.64,257340000,3455.64
13-Apr-93,3428.09,3469.42,3408.37,3444.03,286689984,3444.03
12-Apr-93,3396.48,3452.67,3391.08,3428.09,259610000,3428.09
8-Apr-93,3397.02,3429.44,3357.58,3396.48,282470016,3396.48
7-Apr-93,3377.57,3417.55,3355.41,3397.02,296289984,3397.02
6-Apr-93,3379.19,3417.55,3339.75,3377.57,289640000,3377.57
5-Apr-93,3370.81,3411.61,3338.39,3379.19,238630000,3379.19
2-Apr-93,3439.44,3439.44,3344.88,3370.81,323329984,3370.81
1-Apr-93,3435.11,3466.45,3419.98,3439.44,231950000,3439.44
31-Mar-93,3457.27,3484.82,3424.85,3435.11,275710016,3435.11
30-Mar-93,3455.10,3481.58,3422.14,3457.27,233330000,3457.27
29-Mar-93,3439.98,3487.52,3431.87,3455.10,199890000,3455.10
26-Mar-93,3461.32,3484.28,3428.63,3439.98,219130000,3439.98
25-Mar-93,3445.38,3485.36,3429.44,3461.32,250040000,3461.32
24-Mar-93,3461.86,3489.14,3417.55,3445.38,271980000,3445.38
23-Mar-93,3463.48,3488.60,3438.08,3461.86,231900000,3461.86
22-Mar-93,3471.58,3483.20,3429.71,3463.48,231900000,3463.48
19-Mar-93,3465.64,3493.20,3446.46,3471.58,295510016,3471.58
18-Mar-93,3427.01,3486.17,3427.01,3465.64,240490000,3465.64
17-Mar-93,3442.95,3458.35,3408.91,3426.74,237850000,3426.74
16-Mar-93,3442.41,3466.72,3423.77,3442.95,217730000,3442.95
15-Mar-93,3427.82,3460.51,3412.96,3442.41,192690000,3442.41
12-Mar-93,3447.81,3447.81,3385.40,3427.82,244740000,3427.82
11-Mar-93,3478.34,3493.74,3437.27,3457.00,250720000,3457.00
10-Mar-93,3472.12,3497.25,3432.68,3478.34,255190000,3478.34
9-Mar-93,3469.42,3495.63,3443.76,3472.12,290120000,3472.12
8-Mar-93,3404.58,3476.99,3401.34,3469.42,274560000,3469.42
5-Mar-93,3398.91,3447.81,3373.25,3404.58,247130000,3404.58
4-Mar-93,3404.04,3423.77,3372.43,3398.91,230780000,3398.91
3-Mar-93,3400.53,3437.00,3368.92,3404.04,272289984,3404.04
2-Mar-93,3355.41,3406.21,3334.07,3400.53,269640000,3400.53
1-Mar-93,3370.81,3404.58,3336.23,3355.41,232090000,3355.41
26-Feb-93,3365.14,3396.21,3336.23,3370.81,234160000,3370.81
25-Feb-93,3356.50,3387.02,3326.78,3365.14,252790000,3365.14
24-Feb-93,3323.27,3371.89,3311.92,3356.50,298940000,3356.50
23-Feb-93,3342.99,3373.52,3296.79,3323.27,321049984,3323.27
22-Feb-93,3322.18,3367.30,3297.06,3342.99,311510016,3342.99
19-Feb-93,3302.19,3347.04,3270.04,3322.18,307960000,3322.18
18-Feb-93,3312.19,3362.98,3262.48,3302.19,309569984,3302.19
17-Feb-93,3309.49,3338.12,3273.56,3312.19,287240000,3312.19
16-Feb-93,3391.62,3391.62,3285.98,3309.49,325350016,3309.49
12-Feb-93,3422.69,3436.19,3378.11,3392.43,215750000,3392.43
11-Feb-93,3412.42,3455.64,3395.94,3422.69,252780000,3422.69
10-Feb-93,3414.58,3438.08,3379.19,3412.42,248480000,3412.42
9-Feb-93,3437.54,3449.16,3394.86,3414.58,233670000,3414.58
8-Feb-93,3442.14,3472.94,3408.91,3437.54,240350000,3437.54
5-Feb-93,3416.74,3463.21,3391.62,3442.14,320960000,3442.14
4-Feb-93,3373.79,3441.33,3367.03,3416.74,346480000,3416.74
3-Feb-93,3328.67,3397.83,3322.73,3373.79,342529984,3373.79
2-Feb-93,3332.18,3355.68,3300.30,3328.67,269249984,3328.67
1-Feb-93,3310.03,3343.80,3300.30,3332.18,238260000,3332.18
29-Jan-93,3306.25,3331.10,3287.06,3310.03,247010000,3310.03
28-Jan-93,3291.39,3327.86,3270.58,3306.25,255550000,3306.25
27-Jan-93,3298.95,3318.67,3260.05,3291.39,276880000,3291.39
26-Jan-93,3292.20,3331.91,3272.47,3298.95,311449984,3298.95
25-Jan-93,3256.81,3324.89,3243.84,3292.20,288009984,3292.20
22-Jan-93,3253.02,3292.74,3225.74,3256.81,293249984,3256.81
21-Jan-93,3241.95,3269.77,3219.25,3253.02,257350000,3253.02
20-Jan-93,3255.99,3278.96,3231.41,3241.95,267740000,3241.95
19-Jan-93,3274.91,3299.49,3239.52,3255.99,283110016,3255.99
18-Jan-93,3271.12,3296.52,3244.65,3274.91,195980000,3274.91
15-Jan-93,3267.88,3300.03,3238.70,3271.12,306140000,3271.12
14-Jan-93,3263.56,3297.06,3230.87,3267.88,280020000,3267.88
13-Jan-93,3264.64,3283.01,3225.47,3263.56,245020000,3263.56
12-Jan-93,3262.75,3287.06,3229.79,3264.64,239250000,3264.64
11-Jan-93,3251.67,3284.09,3228.98,3262.75,217150000,3262.75
8-Jan-93,3268.96,3280.31,3221.68,3251.67,262620000,3251.67
7-Jan-93,3305.16,3333.51,3250.30,3268.96,303140000,3268.96
6-Jan-93,3307.87,3330.29,3276.53,3305.16,282849984,3305.16
5-Jan-93,3309.22,3338.12,3279.23,3307.87,240550000,3307.87
4-Jan-93,3301.11,3335.69,3282.74,3309.22,199680000,3309.22
31-Dec-92,3321.10,3340.29,3294.36,3301.11,165910000,3301.11
30-Dec-92,3310.84,3340.54,3298.93,3321.10,183870000,3321.10
29-Dec-92,3333.26,3364.87,3295.71,3310.84,213660000,3310.84
28-Dec-92,3326.24,3352.17,3297.33,3333.26,143800000,3333.26
24-Dec-92,3313.54,3339.48,3303.27,3326.24,95240000,3326.24
23-Dec-92,3321.10,3350.55,3293.01,3313.54,227980000,3313.54
22-Dec-92,3312.46,3347.04,3286.52,3321.10,249670000,3321.10
21-Dec-92,3313.27,3335.15,3280.85,3312.46,224680000,3312.46
18-Dec-92,3269.23,3325.97,3261.94,3313.27,371080000,3313.27
17-Dec-92,3255.18,3289.22,3229.79,3269.23,248590000,3269.23
16-Dec-92,3284.36,3303.00,3238.70,3255.18,241910000,3255.18
15-Dec-92,3292.20,3313.27,3260.32,3284.36,225880000,3284.36
14-Dec-92,3304.08,3324.89,3279.50,3292.20,183510000,3292.20
11-Dec-92,3312.19,3324.89,3280.85,3304.08,164450000,3304.08
10-Dec-92,3323.81,3335.69,3285.17,3312.19,240570000,3312.19
9-Dec-92,3322.18,3345.42,3295.98,3323.81,229980000,3323.81
8-Dec-92,3307.33,3331.64,3288.41,3322.18,234300000,3322.18
7-Dec-92,3288.68,3320.56,3274.37,3307.33,217700000,3307.33
4-Dec-92,3276.53,3312.46,3261.40,3288.68,227410000,3288.68
3-Dec-92,3286.25,3302.73,3252.48,3276.53,238200000,3276.53
2-Dec-92,3294.36,3310.84,3265.18,3286.25,241860000,3286.25
1-Dec-92,3305.16,3321.64,3268.15,3294.36,259020000,3294.36
30-Nov-92,3282.20,3326.51,3270.31,3305.16,230190000,3305.16
27-Nov-92,3266.26,3304.62,3259.24,3282.20,106010000,3282.20
25-Nov-92,3248.70,3285.71,3243.57,3266.26,206700000,3266.26
24-Nov-92,3223.04,3277.88,3209.26,3248.70,241520000,3248.70
23-Nov-92,3227.36,3251.13,3196.83,3223.04,190490000,3223.04
20-Nov-92,3209.53,3249.78,3197.64,3227.36,256340000,3227.36
19-Nov-92,3207.37,3231.14,3190.35,3209.53,218700000,3209.53
18-Nov-92,3193.32,3227.09,3176.84,3207.37,218660000,3207.37
17-Nov-92,3205.74,3223.31,3178.19,3193.32,185460000,3193.32
16-Nov-92,3233.03,3241.41,3191.16,3205.74,173500000,3205.74
13-Nov-92,3239.79,3252.48,3211.69,3233.03,192320000,3233.03
12-Nov-92,3240.33,3264.91,3214.39,3239.79,224580000,3239.79
11-Nov-92,3225.47,3258.70,3203.31,3240.33,240160000,3240.33
10-Nov-92,3240.87,3268.15,3212.50,3225.47,221990000,3225.47
9-Nov-92,3240.06,3268.69,3220.33,3240.87,197490000,3240.87
6-Nov-92,3243.84,3264.64,3216.82,3240.06,204870000,3240.06
5-Nov-92,3223.04,3259.78,3203.58,3243.84,219580000,3243.84
4-Nov-92,3252.48,3274.10,3211.15,3223.04,193980000,3223.04
3-Nov-92,3262.21,3285.44,3226.82,3252.48,209740000,3252.48
2-Nov-92,3226.28,3274.64,3211.42,3262.21,201620000,3262.21
30-Oct-92,3246.27,3260.59,3208.45,3226.28,196740000,3226.28
29-Oct-92,3251.40,3268.96,3224.39,3246.27,206300000,3246.27
28-Oct-92,3235.73,3262.48,3210.34,3251.40,203040000,3251.40
27-Oct-92,3244.11,3270.31,3210.88,3235.73,201650000,3235.73
26-Oct-92,3207.64,3256.00,3190.08,3244.11,187950000,3244.11
23-Oct-92,3200.88,3233.57,3175.76,3207.64,197400000,3207.64
22-Oct-92,3187.10,3221.14,3162.79,3200.88,216080000,3200.88
21-Oct-92,3186.02,3211.69,3163.33,3187.10,218990000,3187.10
20-Oct-92,3188.45,3223.31,3166.30,3186.02,258220000,3186.02
19-Oct-92,3174.41,3211.15,3154.14,3188.45,218670000,3188.45
16-Oct-92,3174.68,3203.85,3123.89,3174.41,234480000,3174.41
15-Oct-92,3195.48,3207.37,3147.66,3174.68,206990000,3174.68
14-Oct-92,3201.42,3225.74,3167.11,3195.48,175440000,3195.48
13-Oct-92,3174.41,3222.77,3159.28,3201.42,184120000,3201.42
12-Oct-92,3140.10,3186.29,3140.10,3174.41,126590000,3174.41
9-Oct-92,3176.03,3176.57,3120.37,3136.58,178910000,3136.58
8-Oct-92,3152.25,3195.48,3135.77,3176.03,203780000,3176.03
7-Oct-92,3178.19,3200.88,3136.85,3152.25,183100000,3152.25
6-Oct-92,3179.00,3205.20,3147.93,3178.19,196660000,3178.19
5-Oct-92,3197.10,3197.10,3087.41,3179.00,284380000,3179.00
2-Oct-92,3254.37,3259.51,3193.59,3200.61,187400000,3200.61
1-Oct-92,3271.66,3291.39,3237.35,3254.37,203670000,3254.37
30-Sep-92,3266.80,3291.66,3247.89,3271.66,184220000,3271.66
29-Sep-92,3276.26,3295.98,3247.08,3266.80,170350000,3266.80
28-Sep-92,3250.32,3283.01,3226.55,3276.26,157480000,3276.26
25-Sep-92,3287.87,3292.20,3226.82,3250.32,213650000,3250.32
24-Sep-92,3278.69,3310.84,3267.07,3287.87,187770000,3287.87
23-Sep-92,3280.85,3302.19,3252.48,3278.69,204350000,3278.69
22-Sep-92,3320.83,3327.05,3270.58,3280.85,186990000,3280.85
21-Sep-92,3327.05,3341.91,3295.71,3320.83,153900000,3320.83
18-Sep-92,3315.70,3340.56,3297.87,3327.05,236080000,3327.05
17-Sep-92,3319.21,3347.04,3292.20,3315.70,188270000,3315.70
16-Sep-92,3327.32,3353.52,3288.95,3319.21,229380000,3319.21
15-Sep-92,3372.98,3372.98,3317.86,3327.32,200220000,3327.32
14-Sep-92,3326.51,3391.35,3326.51,3376.22,250900000,3376.22
11-Sep-92,3305.16,3327.32,3285.44,3305.70,180640000,3305.70
10-Sep-92,3271.39,3318.94,3261.67,3305.16,221970000,3305.16
9-Sep-92,3260.59,3284.09,3244.92,3271.39,172890000,3271.39
8-Sep-92,3281.93,3292.20,3245.73,3260.59,160930000,3260.59
4-Sep-92,3292.20,3306.23,3265.16,3281.93,124340000,3281.93
3-Sep-92,3290.31,3325.95,3268.94,3292.20,212540000,3292.20
2-Sep-92,3266.26,3301.90,3249.76,3290.31,187010000,3290.31
1-Sep-92,3257.35,3279.21,3239.77,3266.26,172650000,3266.26
31-Aug-92,3267.61,3287.04,3244.90,3257.35,160230000,3257.35
28-Aug-92,3254.64,3280.56,3237.88,3267.61,152230000,3267.61
27-Aug-92,3246.81,3285.69,3237.06,3254.64,178490000,3254.64
26-Aug-92,3232.22,3261.38,3217.07,3246.81,171840000,3246.81
25-Aug-92,3228.17,3253.00,3200.86,3232.22,201630000,3232.22
24-Aug-92,3254.09,3258.41,3207.08,3228.17,165130000,3228.17
21-Aug-92,3304.89,3330.27,3243.55,3254.09,202640000,3254.09
20-Aug-92,3307.06,3326.22,3285.69,3304.89,183390000,3304.89
19-Aug-92,3329.48,3347.56,3302.44,3307.06,186710000,3307.06
18-Aug-92,3324.89,3343.80,3309.22,3329.48,169880000,3329.48
17-Aug-92,3328.94,3350.28,3310.03,3324.89,152750000,3324.89
14-Aug-92,3313.27,3342.16,3300.82,3328.94,166180000,3328.94
13-Aug-92,3320.83,3347.29,3294.07,3313.27,185700000,3313.27
12-Aug-92,3331.10,3349.72,3304.88,3320.83,176440000,3320.83
11-Aug-92,3337.58,3356.48,3304.34,3331.10,173810000,3331.10
10-Aug-92,3332.18,3350.26,3305.14,3337.58,142440000,3337.58
7-Aug-92,3340.56,3378.38,3318.40,3332.18,188340000,3332.18
6-Aug-92,3365.14,3374.33,3327.05,3340.56,181390000,3340.56
5-Aug-92,3384.32,3391.35,3347.58,3365.14,172410000,3365.14
4-Aug-92,3395.40,3405.12,3367.03,3384.32,166740000,3384.32
3-Aug-92,3393.78,3413.23,3365.14,3395.40,164360000,3395.40
31-Jul-92,3391.89,3414.85,3371.89,3393.78,172920000,3393.78
30-Jul-92,3379.19,3409.16,3351.07,3391.89,193280000,3391.89
29-Jul-92,3345.13,3399.70,3345.13,3379.19,275760000,3379.19
28-Jul-92,3282.20,3345.67,3277.59,3334.07,217950000,3334.07
27-Jul-92,3285.71,3311.38,3265.99,3282.20,164680000,3282.20
24-Jul-92,3290.04,3305.68,3261.94,3285.71,163870000,3285.71
23-Jul-92,3277.61,3308.39,3255.43,3290.04,175460000,3290.04
22-Jul-92,3308.41,3310.28,3262.19,3277.61,190130000,3277.61
21-Jul-92,3303.00,3335.94,3292.45,3308.41,173800000,3308.41
20-Jul-92,3318.38,3318.38,3271.11,3303.00,165730000,3303.00
17-Jul-92,3359.74,3359.74,3308.14,3331.64,187520000,3331.64
16-Jul-92,3345.42,3375.66,3318.65,3361.63,206040000,3361.63
15-Jul-92,3358.39,3381.87,3319.73,3345.42,206550000,3345.42
14-Jul-92,3337.31,3371.88,3315.95,3358.39,195310000,3358.39
13-Jul-92,3330.56,3357.55,3315.41,3337.31,148820000,3337.31
10-Jul-92,3324.08,3355.93,3304.88,3330.56,164750000,3330.56
9-Jul-92,3293.28,3345.40,3292.45,3324.08,207970000,3324.08
8-Jul-92,3295.17,3322.98,3258.70,3293.28,200020000,3293.28
7-Jul-92,3339.21,3360.80,3285.69,3295.17,218740000,3295.17
6-Jul-92,3330.29,3367.57,3295.96,3339.21,186410000,3339.21
2-Jul-92,3354.10,3385.43,3303.30,3330.29,220130000,3330.29
1-Jul-92,3318.52,3366.43,3305.45,3354.10,214240000,3354.10
30-Jun-92,3319.86,3347.71,3295.01,3318.52,195520000,3318.52
29-Jun-92,3282.41,3330.32,3278.16,3319.86,176710000,3319.86
26-Jun-92,3284.01,3303.04,3254.89,3282.41,154430000,3282.41
25-Jun-92,3290.70,3319.62,3261.31,3284.01,182310000,3284.01
24-Jun-92,3285.62,3317.75,3262.11,3290.70,193850000,3290.70
23-Jun-92,3280.80,3312.13,3263.45,3285.62,189170000,3285.62
22-Jun-92,3285.35,3298.22,3242.32,3280.80,169340000,3280.80
19-Jun-92,3274.12,3313.20,3264.79,3285.35,233440000,3285.35
18-Jun-92,3287.76,3313.74,3245.53,3274.12,215080000,3274.12
17-Jun-92,3329.49,3347.98,3271.21,3287.76,227650000,3287.76
16-Jun-92,3354.90,3379.01,3321.76,3329.49,178850000,3329.49
15-Jun-92,3354.36,3371.79,3327.11,3354.90,159100000,3354.90
12-Jun-92,3351.51,3397.68,3339.62,3354.36,181830000,3354.36
11-Jun-92,3343.22,3374.61,3301.51,3351.51,192940000,3351.51
10-Jun-92,3369.92,3385.76,3328.99,3343.22,206380000,3343.22
9-Jun-92,3404.14,3412.98,3350.25,3369.92,190780000,3369.92
8-Jun-92,3398.69,3422.83,3370.21,3404.14,161130000,3404.14
5-Jun-92,3399.73,3424.64,3356.98,3398.69,199050000,3398.69
4-Jun-92,3406.99,3428.02,3376.43,3399.73,204360000,3399.73
3-Jun-92,3396.10,3431.13,3378.76,3406.99,215730000,3406.99
2-Jun-92,3413.21,3435.27,3380.84,3396.10,200660000,3396.10
1-Jun-92,3396.88,3424.39,3365.02,3413.21,180780000,3413.21
29-May-92,3398.43,3433.98,3384.20,3396.88,202730000,3396.88
28-May-92,3370.44,3408.31,3354.91,3398.43,195230000,3398.43
27-May-92,3364.21,3396.65,3337.29,3370.44,179980000,3370.44
26-May-92,3386.77,3410.91,3338.84,3364.21,196950000,3364.21
22-May-92,3378.71,3408.49,3364.08,3386.77,146640000,3386.77
21-May-92,3393.84,3402.88,3354.80,3378.71,182190000,3378.71
20-May-92,3397.99,3421.42,3376.04,3393.84,198170000,3393.84
19-May-92,3376.03,3413.37,3350.41,3397.99,187030000,3397.99
18-May-92,3353.09,3398.24,3349.93,3376.03,149830000,3376.03
15-May-92,3368.88,3380.30,3330.43,3353.09,192040000,3353.09
14-May-92,3391.98,3397.46,3347.59,3368.88,187700000,3368.88
13-May-92,3385.12,3414.17,3362.93,3391.98,171610000,3391.98
12-May-92,3397.58,3414.81,3361.51,3385.12,192810000,3385.12
11-May-92,3369.41,3410.11,3363.82,3397.58,155730000,3397.58
8-May-92,3363.37,3388.41,3344.59,3369.41,168670000,3369.41
7-May-92,3369.41,3390.65,3343.25,3363.37,168910000,3363.37
6-May-92,3359.35,3398.70,3346.60,3369.41,199070000,3369.41
5-May-92,3378.13,3393.78,3346.15,3359.35,198860000,3359.35
4-May-92,3340.79,3394.68,3340.79,3378.13,174520000,3378.13
1-May-92,3359.12,3375.67,3316.64,3336.09,177360000,3336.09
30-Apr-92,3333.18,3377.01,3314.40,3359.12,223160000,3359.12
29-Apr-92,3307.92,3353.75,3295.39,3333.18,199740000,3333.18
28-Apr-92,3304.56,3329.83,3273.03,3307.92,186740000,3307.92
27-Apr-92,3324.46,3340.79,3284.66,3304.56,172820000,3304.56
24-Apr-92,3348.61,3381.48,3305.23,3324.46,198740000,3324.46
23-Apr-92,3338.77,3376.34,3298.52,3348.61,235740000,3348.61
22-Apr-92,3343.25,3366.72,3309.48,3338.77,218790000,3338.77
21-Apr-92,3336.31,3366.50,3305.68,3343.25,214400000,3343.25
20-Apr-92,3366.50,3375.67,3300.98,3336.31,191910000,3336.31
16-Apr-92,3353.76,3387.97,3321.33,3366.50,232480000,3366.50
15-Apr-92,3306.13,3370.08,3296.51,3353.76,228400000,3353.76
14-Apr-92,3269.90,3336.54,3259.39,3306.13,232040000,3306.13
13-Apr-92,3255.37,3293.60,3230.77,3269.90,143100000,3269.90
10-Apr-92,3227.64,3280.86,3227.64,3255.37,199450000,3255.37
9-Apr-92,3181.35,3245.08,3171.06,3224.96,231330000,3224.96
8-Apr-92,3213.55,3221.38,3141.77,3181.35,249210000,3181.35
7-Apr-92,3275.49,3291.81,3207.51,3213.55,205110000,3213.55
6-Apr-92,3249.11,3295.84,3238.37,3275.49,179330000,3275.49
3-Apr-92,3234.12,3271.91,3201.92,3249.11,188530000,3249.11
2-Apr-92,3249.33,3277.06,3209.08,3234.12,185110000,3234.12
1-Apr-92,3235.47,3262.52,3202.37,3249.33,186260000,3249.33
31-Mar-92,3235.24,3272.81,3216.46,3235.47,182200000,3235.47
30-Mar-92,3231.44,3260.06,3215.79,3235.24,133980000,3235.24
27-Mar-92,3267.67,3272.58,3218.92,3231.44,166140000,3231.44
26-Mar-92,3259.39,3288.91,3245.08,3267.67,176690000,3267.67
25-Mar-92,3260.96,3290.47,3238.15,3259.39,192080000,3259.39
24-Mar-92,3272.14,3296.96,3242.84,3260.96,191580000,3260.96
23-Mar-92,3276.39,3288.68,3249.33,3272.14,156620000,3272.14
20-Mar-92,3261.40,3292.48,3240.83,3276.39,246170000,3276.39
19-Mar-92,3254.25,3286.22,3240.38,3261.40,197240000,3261.40
18-Mar-92,3256.04,3281.98,3230.10,3254.25,190800000,3254.25
17-Mar-92,3236.36,3272.58,3222.27,3256.04,187240000,3256.04
16-Mar-92,3235.91,3249.11,3201.25,3236.36,151280000,3236.36
13-Mar-92,3208.63,3252.23,3203.71,3235.91,176000000,3235.91
12-Mar-92,3208.63,3232.33,3176.21,3208.63,180240000,3208.63
11-Mar-92,3230.99,3242.17,3189.85,3208.63,185320000,3208.63
10-Mar-92,3215.12,3259.17,3207.29,3230.99,194530000,3230.99
9-Mar-92,3221.60,3242.62,3188.95,3215.12,160620000,3215.12
6-Mar-92,3241.50,3262.97,3204.61,3221.60,185040000,3221.60
5-Mar-92,3268.56,3283.54,3226.74,3241.50,205730000,3241.50
4-Mar-92,3290.25,3318.42,3256.04,3268.56,206770000,3268.56
3-Mar-92,3275.27,3313.28,3258.50,3290.25,200860000,3290.25
2-Mar-92,3267.67,3298.97,3242.39,3275.27,180380000,3275.27
28-Feb-92,3269.45,3304.11,3247.09,3267.67,202130000,3267.67
27-Feb-92,3283.32,3300.54,3251.79,3269.45,215050000,3269.45
26-Feb-92,3257.83,3305.01,3246.20,3283.32,240690000,3283.32
25-Feb-92,3282.42,3293.60,3226.74,3257.83,208400000,3257.83
24-Feb-92,3280.19,3305.01,3253.58,3282.42,177470000,3282.42
21-Feb-92,3280.64,3307.47,3242.17,3280.19,258700000,3280.19
20-Feb-92,3230.32,3304.34,3224.28,3280.64,270550016,3280.64
19-Feb-92,3224.73,3259.17,3199.02,3230.32,232900000,3230.32
18-Feb-92,3245.97,3280.19,3195.66,3224.73,234270000,3224.73
14-Feb-92,3246.65,3271.91,3208.63,3245.97,214840000,3245.97
13-Feb-92,3276.83,3296.73,3226.07,3246.65,229360000,3246.65
12-Feb-92,3251.57,3291.37,3233.68,3276.83,230230000,3276.83
11-Feb-92,3245.08,3277.28,3222.49,3251.57,200110000,3251.57
10-Feb-92,3225.40,3269.00,3208.85,3245.08,184390000,3245.08
7-Feb-92,3255.59,3283.09,3199.91,3225.40,230950000,3225.40
6-Feb-92,3257.60,3285.55,3224.95,3255.59,238210000,3255.59
5-Feb-92,3272.81,3299.87,3233.68,3257.60,261960000,3257.60
4-Feb-92,3234.12,3283.09,3208.63,3272.81,231530000,3272.81
3-Feb-92,3223.39,3261.40,3193.42,3234.12,182150000,3234.12
31-Jan-92,3244.86,3274.37,3207.96,3223.39,197060000,3223.39
30-Jan-92,3224.96,3269.68,3200.58,3244.86,194670000,3244.86
29-Jan-92,3272.14,3313.51,3204.16,3224.96,248900000,3224.96
28-Jan-92,3240.61,3298.30,3230.99,3272.14,217070000,3272.14
27-Jan-92,3232.78,3267.44,3216.23,3240.61,190430000,3240.61
24-Jan-92,3226.74,3264.31,3203.71,3232.78,213600000,3232.78
23-Jan-92,3255.81,3279.52,3205.95,3226.74,229680000,3226.74
22-Jan-92,3223.39,3272.80,3190.96,3255.81,225030000,3255.81
21-Jan-92,3254.03,3275.49,3194.09,3223.39,218650000,3223.39
20-Jan-92,3264.98,3283.32,3230.99,3254.03,180870000,3254.03
17-Jan-92,3249.55,3297.63,3224.28,3264.98,284560000,3264.98
16-Jan-92,3258.50,3289.13,3200.80,3249.55,333750016,3249.55
15-Jan-92,3246.20,3299.19,3207.73,3258.50,312400000,3258.50
14-Jan-92,3185.60,3255.81,3167.93,3246.20,264540000,3246.20
13-Jan-92,3199.46,3215.56,3161.67,3185.60,200270000,3185.60
10-Jan-92,3209.53,3235.91,3165.92,3199.46,236060000,3199.46
9-Jan-92,3203.94,3246.64,3173.75,3209.53,291780000,3209.53
8-Jan-92,3204.83,3245.53,3164.58,3203.94,289689984,3203.94
7-Jan-92,3200.13,3224.73,3165.25,3204.83,251280000,3204.83
6-Jan-92,3201.48,3230.32,3166.37,3200.13,241980000,3200.13
3-Jan-92,3172.41,3221.38,3156.30,3201.48,219170000,3201.48
2-Jan-92,3168.83,3184.70,3119.86,3172.41,203610000,3172.41
31-Dec-91,3163.91,3204.61,3121.20,3168.83,247670000,3168.83
30-Dec-91,3101.52,3174.64,3090.79,3163.91,245450000,3163.91
27-Dec-91,3082.96,3121.65,3063.73,3101.52,157940000,3101.52
26-Dec-91,3050.98,3101.97,3036.23,3082.96,149200000,3082.96
24-Dec-91,3022.58,3087.88,3015.65,3050.98,162300000,3050.98
23-Dec-91,2934.48,3037.57,2919.05,3022.58,228730000,3022.58
20-Dec-91,2914.36,2965.79,2907.65,2934.48,313809984,2934.48
19-Dec-91,2908.09,2927.10,2881.48,2914.36,199830000,2914.36
18-Dec-91,2902.28,2921.29,2870.30,2908.09,192350000,2908.09
17-Dec-91,2919.05,2936.27,2886.40,2902.28,191280000,2902.28
16-Dec-91,2914.36,2946.33,2900.49,2919.05,173010000,2919.05
13-Dec-91,2895.13,2936.72,2893.34,2914.36,195790000,2914.36
12-Dec-91,2865.38,2911.67,2861.14,2895.13,192930000,2895.13
11-Dec-91,2863.82,2889.53,2832.29,2865.38,207410000,2865.38
10-Dec-91,2871.65,2891.10,2841.23,2863.82,191800000,2863.82
9-Dec-91,2886.40,2913.46,2856.22,2871.65,174700000,2871.65
6-Dec-91,2889.09,2924.87,2854.65,2886.40,198170000,2886.40
5-Dec-91,2911.67,2923.75,2874.77,2889.09,165660000,2889.09
4-Dec-91,2929.56,2945.66,2892.22,2911.67,186380000,2911.67
3-Dec-91,2935.38,2958.18,2904.74,2929.56,187160000,2929.56
2-Dec-91,2894.68,2941.64,2855.32,2935.38,188050000,2935.38
29-Nov-91,2900.04,2913.46,2877.46,2894.68,77420000,2894.68
27-Nov-91,2916.14,2929.11,2883.72,2900.04,159790000,2900.04
